dataset,dataset_label,joint,joint_index,phase_percent,p10,p25,p50_median,p75,p90
real,Real,elbow_flex.pos,2,57,-65.54540668487549,-31.755164527893065,14.426373548507694,41.14373607635497,58.50760462570191
real,Real,elbow_flex.pos,2,58,-64.73934089660646,-32.64571367263791,12.530110073089608,44.44131786346436,57.403076934814464
real,Real,elbow_flex.pos,2,59,-67.61301077270508,-34.385713958740226,12.86593401432038,43.490989475250245,59.09098754882816
real,Real,elbow_flex.pos,2,60,-64.68571243286132,-40.26373596191406,8.95824193954467,43.03296661376953,62.32263809204104
real,Real,elbow_flex.pos,2,61,-63.885011795043944,-41.71846272468573,9.242637288570403,41.68241717338562,66.30769004821778
real,Real,elbow_flex.pos,2,62,-63.6525714263916,-44.00043985366822,6.961758303642277,42.3002199745178,66.22066131591798
real,Real,elbow_flex.pos,2,63,-63.04175643920898,-42.2197790145874,5.538461685180664,43.59274609565735,65.37143020629885
real,Real,elbow_flex.pos,2,64,-62.95982260131836,-43.40043857574465,5.162197971343982,45.40659236907959,68.35446270751953
real,Real,elbow_flex.pos,2,65,-60.22197654724121,-43.736263275146484,4.281318783760058,45.54725303649903,68.1556031036377
real,Real,elbow_flex.pos,2,66,-60.29010848999023,-43.6430784034729,3.6553847002983093,46.55736213684082,68.67024124145507
real,Real,elbow_flex.pos,2,67,-55.99999885559082,-35.097581243515,8.08791208267212,48.44637434005738,69.25872602844238
real,Real,elbow_flex.pos,2,68,-52.835166168212886,-26.545934085845932,8.96703290939331,48.27428569793699,68.98285903930665
real,Real,elbow_flex.pos,2,69,-49.723077011108394,-19.370329599380483,8.08791208267212,47.14285621643066,70.25978023529055
real,Real,elbow_flex.pos,2,70,-43.85933990478515,-14.525274419784552,12.720879030227653,51.7252742767334,70.30329742431641
real,Real,elbow_flex.pos,2,71,-39.18224243545527,-7.878461545705811,21.967911787033085,53.36967096328735,71.26154098510743
real,Real,elbow_flex.pos,2,72,-31.115603981018065,-1.5454945868253052,25.044396018981914,55.472527503967285,71.87129763793946
real,Real,elbow_flex.pos,2,73,-20.76835184097302,3.30000010132791,33.40571399688712,57.04835131645202,72.23824409484864
real,Real,elbow_flex.pos,2,74,-17.66435158538818,16.189889621734643,40.78329765319824,60.34373634338375,74.73758438110355
real,Real,elbow_flex.pos,2,75,-16.298900699615473,19.879120349884033,45.153846740722656,67.33516597747803,76.71209030151367
real,Real,elbow_flex.pos,2,76,-4.556659545898447,24.633846111297622,51.687032852172855,70.96790924072266,80.9592945251465
real,Real,elbow_flex.pos,2,77,2.5161319565772984,31.73450539112096,58.48087951660156,75.1868115234375,84.28123041534424
real,Real,elbow_flex.pos,2,78,12.983032854080205,39.72923109054567,62.340218849182136,78.72615238189698,86.9246566619873
real,Real,elbow_flex.pos,2,79,24.55683593749998,46.898901958465636,68.06681320190432,81.57230991363525,88.0195197143555
real,Real,elbow_flex.pos,2,80,32.24615325927734,57.42857246398926,73.41538314819337,83.84615707397461,91.26681076049802
real,Real,elbow_flex.pos,2,81,43.28641707992554,66.98044033050536,78.53889911651612,87.59604290008545,93.90540720367432
real,Real,elbow_flex.pos,2,82,51.78443802642824,72.86153923034671,82.96791244506835,90.9613181686401,96.70330047607422
real,Real,elbow_flex.pos,2,83,55.860571937561154,76.74945135116576,85.43648208618166,94.51428499221804,96.79120635986328
real,Real,elbow_flex.pos,2,84,65.13723175048824,80.03956192016602,88.2795602416992,96.6180223083496,96.87911987304688
real,Real,elbow_flex.pos,2,85,69.45626346588135,83.2109893798828,90.50329742431643,96.70330047607422,96.87911987304688
real,Real,elbow_flex.pos,2,86,73.77107710266108,87.69582221984865,95.02593338012693,96.70330047607422,96.87911987304688
real,Real,elbow_flex.pos,2,87,78.1512077331543,90.4782400894165,96.70330047607422,96.79120635986328,96.87911987304688
real,Real,elbow_flex.pos,2,88,82.63665692138673,94.39033134460448,96.70330047607422,96.79120635986328,96.87911987304688
real,Real,elbow_flex.pos,2,89,87.9941100082397,96.70330047607422,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,elbow_flex.pos,2,90,93.18505775451666,96.70330047607422,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,91,96.60202410888672,96.70330047607422,96.79120635986328,96.87648246765137,96.96703338623047
real,Real,elbow_flex.pos,2,92,96.70330047607422,96.70330047607422,96.79120635986328,96.8184595489502,96.96703338623047
real,Real,elbow_flex.pos,2,93,96.70330047607422,96.72527694702148,96.79120635986328,96.87911987304688,97.05494689941406
real,Real,elbow_flex.pos,2,94,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,97.05494689941406
real,Real,elbow_flex.pos,2,95,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,elbow_flex.pos,2,96,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.97582473754883
real,Real,elbow_flex.pos,2,97,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,elbow_flex.pos,2,98,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,elbow_flex.pos,2,99,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,elbow_flex.pos,2,100,96.70330047607422,96.79120635986328,96.79120635986328,96.87911987304688,96.96703338623047
real,Real,wrist_flex.pos,3,0,74.35604400634766,76.41758346557617,77.010986328125,77.51648139953613,77.89889755249024
real,Real,wrist_flex.pos,3,1,74.43516616821289,76.41758346557617,77.0549430847168,77.51648139953613,77.89889755249024
real,Real,wrist_flex.pos,3,2,74.43516616821289,76.41758346557617,77.0549430847168,77.51648139953613,77.89889755249024
real,Real,wrist_flex.pos,3,3,74.43516616821289,76.3389027786255,77.0549430847168,77.51648139953613,77.89889755249024
real,Real,wrist_flex.pos,3,4,74.18021774291992,76.32967185974121,77.0549430847168,77.51648139953613,77.89889755249024
real,Real,wrist_flex.pos,3,5,74.00439758300782,76.24175834655762,77.010986328125,77.45054626464844,77.97801971435547
real,Real,wrist_flex.pos,3,6,74.08351974487304,76.24175834655762,77.010986328125,77.45054626464844,77.97801971435547
real,Real,wrist_flex.pos,3,7,73.58206541442871,76.21977996826172,76.9643962097168,77.45054626464844,77.89889755249024
real,Real,wrist_flex.pos,3,8,71.65819689941407,75.95604515075684,76.92308044433594,77.36264038085938,77.80220031738281
real,Real,wrist_flex.pos,3,9,68.27252578735352,75.67472553253174,76.79121017456055,77.27472686767578,77.63516464233399
real,Real,wrist_flex.pos,3,10,64.03516540527343,74.70329475402832,76.52307395935058,77.18681335449219,77.55604248046875
real,Real,wrist_flex.pos,3,11,57.05485684967041,71.77670150756836,76.40571617126466,77.0988998413086,77.5472511291504
real,Real,wrist_flex.pos,3,12,51.07094543457031,68.68131637573242,75.91209030151367,76.98900985717773,77.53845977783203
real,Real,wrist_flex.pos,3,13,43.50329666137695,64.79933925628661,74.9450569152832,76.81318855285645,77.45054626464844
real,Real,wrist_flex.pos,3,14,43.40219650268555,58.70769128799438,69.42153602600098,76.3956069946289,77.01977767944337
real,Real,wrist_flex.pos,3,15,43.32307777404785,56.46373624801636,65.4065933227539,76.35165023803711,76.75604476928712
real,Real,wrist_flex.pos,3,16,41.42452619934081,54.69890110015869,61.902417831420905,75.26505638122559,76.74725341796875
real,Real,wrist_flex.pos,3,17,36.659693077087404,51.411648960113524,58.901099395751956,74.24175834655762,76.74725341796875
real,Real,wrist_flex.pos,3,18,33.53599934387207,48.331427726745616,56.619780731201175,73.09626201629638,76.65933990478516
real,Real,wrist_flex.pos,3,19,32.25503341484068,44.19846228599548,56.396044635772704,70.0879135131836,76.65933990478516
real,Real,wrist_flex.pos,3,20,30.470330238342285,43.384615898132324,55.50769233703613,69.25274658203125,76.01758499145508
real,Real,wrist_flex.pos,3,21,30.057757448196412,39.76219815254211,54.55648380279541,65.73604217529298,74.37362518310547
real,Real,wrist_flex.pos,3,22,24.775208465576164,38.17582416534424,53.77406570434572,63.07692337036133,74.28571166992188
real,Real,wrist_flex.pos,3,23,22.461538887023927,35.48549379348755,51.379779701232906,61.97802257537842,74.28571166992188
real,Real,wrist_flex.pos,3,24,21.9780216217041,35.20967178344726,51.16483497619629,61.0830765914917,70.87121002197267
real,Real,wrist_flex.pos,3,25,20.360440111160287,33.25274848937988,47.076921463012695,60.406594038009644,71.12967071533208
real,Real,wrist_flex.pos,3,26,19.115252227783202,30.685274810791014,44.73494415283203,59.58241844177246,71.17802017211916
real,Real,wrist_flex.pos,3,27,16.87033042907715,29.455385031700132,44.70593395233155,58.5274715423584,69.86426223754884
real,Real,wrist_flex.pos,3,28,16.694505500793458,28.395604133605957,44.209231567382815,57.21318645477295,67.67964746093752
real,Real,wrist_flex.pos,3,29,16.55085708808899,28.460219163894653,42.22153858184814,56.64725275039673,68.09916708374024
real,Real,wrist_flex.pos,3,30,17.169231605529784,25.969230461120606,40.17582321166992,55.64835052490234,65.95164489746097
real,Real,wrist_flex.pos,3,31,17.172220600128174,28.784175548553463,40.16131938934326,54.681318283081055,65.68220014953614
real,Real,wrist_flex.pos,3,32,17.17802276611328,29.32395622253417,40.30769348144531,53.23692394256592,59.82769334411623
real,Real,wrist_flex.pos,3,33,17.098900604248048,29.71428632736206,40.21142854690552,53.47252655029297,59.71868247985841
real,Real,wrist_flex.pos,3,34,17.03736267089844,30.04395627975464,40.17582321166992,53.80219745635986,58.89230766296387
real,Real,wrist_flex.pos,3,35,17.1164831161499,25.657142877578735,40.17582321166992,53.80219745635986,59.640880317687994
real,Real,wrist_flex.pos,3,36,16.44800070953369,26.582857227325434,40.17582321166992,53.60439491271973,58.34936177062989
real,Real,wrist_flex.pos,3,37,16.350769977569584,28.22197856903076,40.08791160583496,54.13934037208556,59.953231277465825
real,Real,wrist_flex.pos,3,38,16.50989007949829,28.439559936523438,40.13186836242676,54.7336268234253,59.854594100952156
real,Real,wrist_flex.pos,3,39,16.272527027130128,28.43296699523926,40.14329711914063,54.12329518318176,59.26153984069825
real,Real,wrist_flex.pos,3,40,16.272527027130128,28.703296184539795,39.912086486816406,53.758240699768066,62.373625946044925
real,Real,wrist_flex.pos,3,41,16.213977897644046,31.015164928436285,40.087913513183594,54.2637357711792,62.7257145881653
real,Real,wrist_flex.pos,3,42,16.257758178710937,31.12087869644165,40.60131889343262,54.55252784729004,66.56457466125488
real,Real,wrist_flex.pos,3,43,17.493627147674562,31.12087869644165,41.75384605407714,55.2087926864624,66.65494766235352
real,Real,wrist_flex.pos,3,44,17.59296745300293,31.31868076324463,42.44395561218262,57.32395652770996,67.16764498901367
real,Real,wrist_flex.pos,3,45,17.966593513488753,31.42857074737549,44.0791221618652,57.27472496032715,68.88791427612306
real,Real,wrist_flex.pos,3,46,19.805714950561526,32.87912178039551,47.133186454772954,58.94945079803465,70.29204408264162
real,Real,wrist_flex.pos,3,47,20.123077201843262,33.07692337036133,47.88923027038577,59.50593486785888,73.23340370178222
real,Real,wrist_flex.pos,3,48,20.123077201843262,33.868133544921875,48.06153755187988,59.4945068359375,74.26812973022462
real,Real,wrist_flex.pos,3,49,20.123077201843262,34.19780349731445,48.967031478881836,59.59516603469849,76.76202310180666
real,Real,wrist_flex.pos,3,50,20.527472305297852,34.263737201690674,49.208790779113784,59.93406677246094,77.28351821899415
real,Real,wrist_flex.pos,3,51,20.914461580276484,34.13186836242676,50.65758279800415,60.77186880111692,76.86153869628907
real,Real,wrist_flex.pos,3,52,21.58487882232666,34.1230770111084,49.58417671203613,61.142855644226074,76.76729617309572
real,Real,wrist_flex.pos,3,53,21.76879168319702,34.36681341171265,50.87868181228638,60.5274715423584,76.71208724975587
real,Real,wrist_flex.pos,3,54,23.193846378326416,34.023737258911126,50.66373588562015,60.74417593002319,74.51745066833497
real,Real,wrist_flex.pos,3,55,24.25494499206543,34.41428670883178,49.55604400634763,60.92966961860656,72.26373291015625
real,Real,wrist_flex.pos,3,56,24.682198028564454,37.2720880508423,49.49450492858887,62.567033042907724,72.93186981201171
real,Real,wrist_flex.pos,3,57,28.527471923828127,34.806593875885014,49.06549348831176,60.439560890197754,73.6360460662842
real,Real,wrist_flex.pos,3,58,24.04395694732666,34.46945220947266,47.29670333862305,59.124396934509285,72.52905513000489
real,Real,wrist_flex.pos,3,59,26.147253036499023,34.3835171699524,46.50549507141113,57.941977367401094,70.99375888824466
real,Real,wrist_flex.pos,3,60,23.973626327514648,33.956044387817386,46.50549507141113,57.393405532836915,69.99560089111328
real,Real,wrist_flex.pos,3,61,24.245802375793467,33.69230842590332,46.10988998413086,56.28571605682373,68.20219650268555
real,Real,wrist_flex.pos,3,62,23.674724769592284,33.758243560791016,45.283515548706035,55.852306632995614,68.21098785400392
real,Real,wrist_flex.pos,3,63,23.674724769592284,32.747252464294434,44.83516502380371,55.42857074737549,66.54945068359376
real,Real,wrist_flex.pos,3,64,23.736263275146484,31.393406009674074,42.72527503967285,54.39120979309082,64.63296661376955
real,Real,wrist_flex.pos,3,65,23.683516120910646,30.90109872817993,42.70109882354736,53.67033100128174,64.46769058227541
real,Real,wrist_flex.pos,3,66,23.13846206665039,30.98901081085205,42.63736343383789,52.80263710021971,64.08685707092286
real,Real,wrist_flex.pos,3,67,23.129670715332033,30.593406677246094,42.24175834655762,52.41758155822754,64.10707789611817
real,Real,wrist_flex.pos,3,68,21.228306999206545,29.81186830520629,41.010990142822266,52.41758155822754,63.42821839904786
real,Real,wrist_flex.pos,3,69,21.133801702499394,29.14285659790039,41.01098823547363,52.75428672790524,62.531866836547856
real,Real,wrist_flex.pos,3,70,21.424175453186034,29.14285659790039,41.529670333862306,54.461538314819336,62.513405380249026
real,Real,wrist_flex.pos,3,71,21.9469886341095,28.965933990478515,41.970548973083496,54.86637369155888,61.31868133544923
real,Real,wrist_flex.pos,3,72,22.04835090637207,29.14285659790039,41.67033004760742,55.472527503967285,62.47068208312989
real,Real,wrist_flex.pos,3,73,23.82637343406677,29.494505882263184,41.89011001586914,55.62637233734131,62.89353903198242
real,Real,wrist_flex.pos,3,74,23.88571376800537,29.934065341949463,41.65714302062989,55.472527503967285,61.53494476318361
real,Real,wrist_flex.pos,3,75,24.38461499214172,30.64835166931154,41.67033004760742,53.20879006385803,60.4747241973877
real,Real,wrist_flex.pos,3,76,24.483517265319826,31.626373767852783,42.17142723083495,54.814064636230455,60.4747241973877
real,Real,wrist_flex.pos,3,77,24.503297376632688,33.86813163757324,42.99164726257324,55.45582334518433,60.52993427276612
real,Real,wrist_flex.pos,3,78,24.861890914916994,34.72527503967285,45.18681335449219,55.45054912567139,60.562637710571295
real,Real,wrist_flex.pos,3,79,27.146373519897516,35.358243064880384,46.367471942901616,55.89011001586914,60.31463834762573
real,Real,wrist_flex.pos,3,80,29.002197074890137,36.17582321166992,48.21977996826172,55.657141304016115,60.3428581237793
real,Real,wrist_flex.pos,3,81,29.573626136779787,37.57164855003357,47.38461494445801,56.219780921936035,61.418902435302755
real,Real,wrist_flex.pos,3,82,30.080000518798826,38.74725341796875,48.90461585998534,57.03296661376953,64.80000076293948
real,Real,wrist_flex.pos,3,83,33.6759554901123,41.12087917327881,50.71648368835449,57.85714349746705,66.20255145263674
real,Real,wrist_flex.pos,3,84,38.92606530761719,45.056702117919926,52.61890098571776,59.274725914001465,67.00905459594722
real,Real,wrist_flex.pos,3,85,40.96703453063965,46.79121017456055,56.02637405395508,62.90329613685606,70.18725456237799
real,Real,wrist_flex.pos,3,86,41.52966957092285,48.468572044372564,57.53758323669433,64.43076934814452,74.39138447570801
real,Real,wrist_flex.pos,3,87,44.81406639099116,50.58879184722895,58.72527503967285,67.13406410217286,76.4043975830078
real,Real,wrist_flex.pos,3,88,48.456440505981504,56.13011093139649,62.29274719238278,70.29802024841308,76.93187103271484
real,Real,wrist_flex.pos,3,89,51.551912246704106,57.55736154556275,66.63824096679687,74.57757961273194,77.01485452270508
real,Real,wrist_flex.pos,3,90,56.055384521484406,59.4483525276184,72.53186798095703,76.90110206604004,77.55252586364746
real,Real,wrist_flex.pos,3,91,58.041054595947294,66.06154041290287,74.34329605102539,77.01164567947387,77.71428680419922
real,Real,wrist_flex.pos,3,92,62.21503370666501,70.34285812377931,76.43955993652344,77.27472686767578,77.71428680419922
real,Real,wrist_flex.pos,3,93,66.10786828613283,73.84725217819214,76.61538314819336,77.27472686767578,77.71428680419922
real,Real,wrist_flex.pos,3,94,69.39340667724609,74.99912284851074,76.67340606689453,77.34505767822266,77.72307815551758
real,Real,wrist_flex.pos,3,95,73.93406829833984,75.7692308425903,76.92308044433594,77.42856979370117,77.81099090576171
real,Real,wrist_flex.pos,3,96,74.02198028564453,76.24175834655762,76.92308044433594,77.53845977783203,77.89010620117188
real,Real,wrist_flex.pos,3,97,74.02198028564453,76.24175834655762,76.92308044433594,77.53845977783203,77.89010620117188
real,Real,wrist_flex.pos,3,98,74.02198028564453,76.24175834655762,76.92308044433594,77.53845977783203,77.89010620117188
real,Real,wrist_flex.pos,3,99,74.02198028564453,76.24175834655762,76.92308044433594,77.53845977783203,77.89010620117188
real,Real,wrist_flex.pos,3,100,74.02198028564453,76.21977996826172,76.92308044433594,77.53845977783203,77.89010620117188
real,Real,wrist_roll.pos,4,0,-102.80439834594726,-95.4505500793457,-89.14286041259766,-82.57143020629883,-75.99999694824218
real,Real,wrist_roll.pos,4,1,-102.80439834594726,-95.4505500793457,-89.14286041259766,-82.57143020629883,-75.99999694824218
real,Real,wrist_roll.pos,4,2,-102.80439834594726,-95.4505500793457,-89.14286041259766,-82.57143020629883,-75.99999694824218
real,Real,wrist_roll.pos,4,3,-102.80439834594726,-95.78022003173828,-89.14286041259766,-82.844395942688,-75.99999694824218
real,Real,wrist_roll.pos,4,4,-102.80439834594726,-95.68791084289552,-89.14286041259766,-82.83516502380371,-75.99999694824218
real,Real,wrist_roll.pos,4,5,-102.80439834594726,-95.74725246429443,-89.15384941101074,-82.98901176452637,-75.99999694824218
real,Real,wrist_roll.pos,4,6,-103.12685798645019,-95.5164852142334,-89.14286041259766,-82.98901176452637,-75.99999694824218
real,Real,wrist_roll.pos,4,7,-102.96263580322265,-95.5164852142334,-89.14286041259766,-82.98901176452637,-75.99999694824218
real,Real,wrist_roll.pos,4,8,-103.13846206665039,-95.5164852142334,-89.09890365600586,-82.98901176452637,-75.99999694824218
real,Real,wrist_roll.pos,4,9,-103.05019728851319,-95.5164852142334,-89.06373825073243,-83.01099014282227,-75.99999694824218
real,Real,wrist_roll.pos,4,10,-102.71648483276367,-95.5164852142334,-89.05494689941406,-82.98901176452637,-75.99999694824218
real,Real,wrist_roll.pos,4,11,-102.71648483276367,-95.5164852142334,-89.07868354797364,-82.98901176452637,-75.92879009246826
real,Real,wrist_roll.pos,4,12,-102.71648483276367,-95.5164852142334,-89.39076889038085,-82.98901176452637,-76.86083810424805
real,Real,wrist_roll.pos,4,13,-102.71648483276367,-95.6032986831665,-89.14285659790039,-82.98901176452637,-76.73213334655762
real,Real,wrist_roll.pos,4,14,-103.04984565734863,-95.42901313781738,-89.09890365600586,-83.19076755523682,-76.23068276977537
real,Real,wrist_roll.pos,4,15,-103.05933990478516,-95.69230842590332,-89.36703224182129,-83.36263656616211,-76.35164489746093
real,Real,wrist_roll.pos,4,16,-102.79560699462891,-95.70549430847169,-89.32219818115234,-83.36263656616211,-77.69670104980466
real,Real,wrist_roll.pos,4,17,-103.28791198730468,-96.32966995239258,-89.67032623291016,-84.15384483337402,-78.36844108581545
real,Real,wrist_roll.pos,4,18,-103.37723211669922,-97.53758129119873,-90.02197647094727,-84.68131637573242,-79.41556011962889
real,Real,wrist_roll.pos,4,19,-103.75384674072265,-97.62637138366699,-90.4615364074707,-85.5164852142334,-79.61459478759765
real,Real,wrist_roll.pos,4,20,-103.8329689025879,-98.35165023803711,-91.69231033325195,-86.06593322753906,-79.96483535766602
real,Real,wrist_roll.pos,4,21,-103.99367014312743,-100.54944801330566,-92.70329666137695,-86.24175834655762,-79.99762642669678
real,Real,wrist_roll.pos,4,22,-105.80219497680665,-100.4615364074707,-93.53845977783203,-86.7094499206543,-81.56220011901854
real,Real,wrist_roll.pos,4,23,-107.05934295654296,-100.61274723052978,-93.5692295074463,-87.7199973678589,-81.19560317993162
real,Real,wrist_roll.pos,4,24,-107.07691955566406,-101.010986328125,-94.19780349731445,-88.92307662963867,-81.71287768554687
real,Real,wrist_roll.pos,4,25,-107.07691955566406,-101.74725437164307,-94.82417583465576,-89.10989093780518,-82.02198028564453
real,Real,wrist_roll.pos,4,26,-108.42198028564454,-102.45714263916015,-95.32747253417969,-89.5824203491211,-82.09793756103515
real,Real,wrist_roll.pos,4,27,-112.29855206298828,-102.69889991760252,-96.54593635559081,-89.58461799621583,-82.2505485534668
real,Real,wrist_roll.pos,4,28,-115.71094754028321,-104.72615409851075,-98.84307723999024,-89.6325291442871,-82.66866006469726
real,Real,wrist_roll.pos,4,29,-116.44210975646972,-104.90439500808716,-98.1525277709961,-89.84615325927734,-82.2595154724121
real,Real,wrist_roll.pos,4,30,-118.28571472167968,-104.99120960235595,-98.5054931640625,-89.86813163757324,-85.47252769470212
real,Real,wrist_roll.pos,4,31,-119.39850337219238,-105.60439491271973,-99.07692337036133,-90.10989189147949,-85.77300997924802
real,Real,wrist_roll.pos,4,32,-120.27252883911133,-106.37362480163574,-99.51648330688477,-91.95604515075684,-85.75824127197264
real,Real,wrist_roll.pos,4,33,-120.06434963989257,-105.7958242225647,-99.76791213989259,-91.95604515075684,-85.37995553588866
real,Real,wrist_roll.pos,4,34,-120.33336499023437,-105.27472496032715,-99.9226393890381,-91.69231033325195,-85.11648635864256
real,Real,wrist_roll.pos,4,35,-119.70109786987305,-105.14285469055176,-99.84615325927734,-91.57912178039548,-85.99560394287109
real,Real,wrist_roll.pos,4,36,-120.57142791748046,-105.23076629638672,-99.56044006347656,-91.91912147521973,-85.99560394287109
real,Real,wrist_roll.pos,4,37,-120.49230575561523,-106.61538124084473,-100.21098861694335,-91.89011001586914,-85.1076950073242
real,Real,wrist_roll.pos,4,38,-121.05846292114258,-107.47252464294434,-100.57142639160156,-91.57186882019043,-85.1076950073242
real,Real,wrist_roll.pos,4,39,-119.5604377746582,-108.05670230865478,-100.15824089050292,-91.31868171691895,-85.1076950073242
real,Real,wrist_roll.pos,4,40,-119.5604377746582,-108.65933799743652,-100.52746963500977,-91.25274658203125,-85.14285964965818
real,Real,wrist_roll.pos,4,41,-119.56922836303711,-109.47252655029297,-100.33845939636231,-91.25274658203125,-85.99560394287109
real,Real,wrist_roll.pos,4,42,-119.52879028320312,-108.8334049987793,-100.52746963500977,-91.31868171691895,-85.99560394287109
real,Real,wrist_roll.pos,4,43,-119.3142822265625,-108.90109825134277,-100.48351287841797,-91.5824203491211,-85.99560394287109
real,Real,wrist_roll.pos,4,44,-117.46813354492187,-107.48571243286132,-100.52746963500977,-91.31868171691895,-85.24835464477538
real,Real,wrist_roll.pos,4,45,-119.1560447692871,-107.38901062011719,-100.57142639160156,-91.7956048965454,-85.1481344604492
real,Real,wrist_roll.pos,4,46,-117.22197570800782,-108.01933883666993,-100.57142639160156,-91.80219841003418,-85.48202235412596
real,Real,wrist_roll.pos,4,47,-117.19999752044677,-106.35164833068848,-100.57142639160156,-91.5824203491211,-85.67032623291014
real,Real,wrist_roll.pos,4,48,-115.5868148803711,-106.32966995239258,-100.61538314819336,-91.5824203491211,-85.63832797241209
real,Real,wrist_roll.pos,4,49,-115.54285888671875,-106.66637298583984,-100.57142639160156,-91.69186695098878,-85.47692260742187
real,Real,wrist_roll.pos,4,50,-114.83516426086423,-106.74725341796875,-100.48351287841797,-91.67032814025879,-85.63516349792478
real,Real,wrist_roll.pos,4,51,-113.8021957397461,-106.51648342132569,-100.52746963500977,-92.07208908081054,-86.21538619995117
real,Real,wrist_roll.pos,4,52,-113.88131790161133,-106.59780227661135,-100.61538314819336,-92.18901290893555,-86.30329971313476
real,Real,wrist_roll.pos,4,53,-113.29230499267578,-106.19868072509766,-100.65933990478516,-93.18681335449219,-88.67692337036131
real,Real,wrist_roll.pos,4,54,-112.66391445922851,-105.49802337646484,-100.87911987304688,-93.23077011108398,-88.96703338623047
real,Real,wrist_roll.pos,4,55,-111.68351821899414,-105.0549430847168,-100.83516311645508,-92.59340858459473,-88.91428604125976
real,Real,wrist_roll.pos,4,56,-111.15955780029296,-104.72527313232422,-100.98461380004883,-92.65933799743652,-88.19340591430662
real,Real,wrist_roll.pos,4,57,-111.0593391418457,-104.24175643920898,-100.61538314819336,-93.27472496032715,-88.20219726562497
real,Real,wrist_roll.pos,4,58,-111.13846130371094,-105.21098766326904,-100.69010963439942,-93.37846153259277,-89.13406906127929
real,Real,wrist_roll.pos,4,59,-112.15630878448486,-105.38461494445801,-100.36131690979005,-93.61933948516845,-89.3910326309204
real,Real,wrist_roll.pos,4,60,-112.12307815551758,-105.23076820373535,-100.61538314819336,-93.97801971435547,-89.65274429321289
real,Real,wrist_roll.pos,4,61,-112.10215526580811,-105.25274658203125,-100.62461406707763,-93.97801971435547,-89.74065780639648
real,Real,wrist_roll.pos,4,62,-110.58461303710938,-105.25274658203125,-100.69010963439942,-93.91208457946777,-89.74944839477538
real,Real,wrist_roll.pos,4,63,-110.58461303710938,-105.31868171691895,-100.61538314819336,-93.80220031738281,-89.65274429321289
real,Real,wrist_roll.pos,4,64,-110.6890542907715,-105.48571548461913,-100.87912368774414,-93.82417678833008,-89.75085501098633
real,Real,wrist_roll.pos,4,65,-112.21099014282227,-105.4065933227539,-100.90329608917236,-93.89010620117188,-89.73186645507812
real,Real,wrist_roll.pos,4,66,-112.20870439147949,-105.4065933227539,-101.01099014282227,-93.89010620117188,-89.55604629516601
real,Real,wrist_roll.pos,4,67,-113.36263580322266,-106.66900848388671,-100.9450569152832,-93.9285683631897,-89.43718634033203
real,Real,wrist_roll.pos,4,68,-111.23973767089844,-106.69802375793458,-101.010986328125,-93.75824165344238,-89.39147219848633
real,Real,wrist_roll.pos,4,69,-111.29573857879639,-106.70329475402832,-101.010986328125,-93.21802265167236,-89.21318435668945
real,Real,wrist_roll.pos,4,70,-111.22637557983398,-105.90329666137694,-100.7208797454834,-93.20879173278809,-89.25626121520996
real,Real,wrist_roll.pos,4,71,-110.58461380004883,-105.20879173278809,-100.57142639160156,-93.24901100158692,-89.14286041259766
real,Real,wrist_roll.pos,4,72,-110.42531604003906,-104.26373481750488,-100.42197875976562,-93.19824234008789,-89.30953680419921
real,Real,wrist_roll.pos,4,73,-110.32501358795166,-104.24175643920898,-100.26373672485352,-93.20879173278809,-89.22514031982422
real,Real,wrist_roll.pos,4,74,-110.18022003173829,-103.64834976196289,-99.73274673461914,-93.20879173278809,-89.09890441894531
real,Real,wrist_roll.pos,4,75,-110.18022003173829,-103.03296852111816,-99.27472496032715,-92.08791446685791,-88.64176177978516
real,Real,wrist_roll.pos,4,76,-110.18022003173829,-103.18681526184082,-97.67033004760742,-90.70329856872559,-86.89230575561523
real,Real,wrist_roll.pos,4,77,-110.44395370483399,-103.16263904571534,-97.5824203491211,-90.0,-86.45300984191896
real,Real,wrist_roll.pos,4,78,-108.993408203125,-103.25274467468262,-97.5384635925293,-89.99164894104004,-85.76703491210937
real,Real,wrist_roll.pos,4,79,-108.83516693115234,-103.00219688415527,-96.52747344970703,-89.58241844177246,-85.92527236938476
real,Real,wrist_roll.pos,4,80,-108.993408203125,-102.90109825134277,-96.52747344970703,-89.49890060424805,-84.91076721191405
real,Real,wrist_roll.pos,4,81,-107.69230499267579,-102.45714073181152,-95.64835357666016,-89.20879364013672,-84.48588806915284
real,Real,wrist_roll.pos,4,82,-107.58540794372558,-101.86812973022461,-94.76923370361328,-89.07692527770996,-82.92378088378906
real,Real,wrist_roll.pos,4,83,-107.65248093414307,-101.72395729064941,-94.5397794342041,-89.05494689941406,-82.7148994064331
