lag_frames,lag_ms,window_start_s,joint,bias_state_minus_action,mae,rmse,p95_abs_error,max_abs_error,normalized_rmse_by_action_range,within_2_units_rate,within_5_units_rate,window
7,233.33311080932617,0.9999990463256836,shoulder_pan.pos,-0.22487744590801786,0.7456397068246391,1.1445496927113876,2.3822306394577026,7.030786514282227,0.026917821693848445,0.9166666666666666,0.9941860465116279,after_1.0s
7,233.33311080932617,0.9999990463256836,shoulder_lift.pos,2.8378726273428563,3.6505425939148712,4.295961872944054,7.451656699180603,11.202629089355469,0.03070732354154054,0.27325581395348836,0.7286821705426356,after_1.0s
7,233.33311080932617,0.9999990463256836,elbow_flex.pos,3.660831118912198,3.7328578078354053,4.278701944626494,7.16262149810791,12.841031074523926,0.035846786074948046,0.22674418604651161,0.75,after_1.0s
7,233.33311080932617,0.9999990463256836,wrist_flex.pos,0.9467809033948321,1.169140760288682,1.5790136605459775,2.9746150970458984,7.804027557373047,0.031397953702838266,0.875968992248062,0.9844961240310077,after_1.0s
7,233.33311080932617,0.9999990463256836,wrist_roll.pos,-0.07442277716111767,0.6431966530260189,1.249346632286021,2.5665340423583984,9.053001403808594,0.03598955040457624,0.9302325581395349,0.9844961240310077,after_1.0s
7,233.33311080932617,0.9999990463256836,gripper.pos,2.919078175296155,3.445780105253523,6.2326018214584415,16.3860901594162,18.339081048965454,0.1781669257457655,0.6802325581395349,0.7441860465116279,after_1.0s
8,266.6664123535156,0.9999990463256836,shoulder_pan.pos,-0.2307347469538161,0.9484382926260383,1.4836450028016714,3.2540071487426747,8.78902816772461,0.03489275467610051,0.8737864077669902,0.9825242718446602,after_1.0s
8,266.6664123535156,0.9999990463256836,shoulder_lift.pos,2.7863405062735658,3.998427806027885,4.795267422957496,8.574447673559186,13.379562377929688,0.034276334981542506,0.2737864077669903,0.6640776699029126,after_1.0s
8,266.6664123535156,0.9999990463256836,elbow_flex.pos,3.71261342630803,3.8766286678105883,4.627492392175189,8.429586696624755,15.152676582336426,0.03876893786772849,0.2621359223300971,0.7067961165048544,after_1.0s
8,266.6664123535156,0.9999990463256836,wrist_flex.pos,0.9697857125291547,1.2875560241995505,1.8230508446783267,3.7125082015991104,9.493343353271484,0.03631214684330623,0.8485436893203884,0.9689320388349515,after_1.0s
8,266.6664123535156,0.9999990463256836,wrist_roll.pos,-0.06721261033734072,0.7722779357317582,1.6516958584284762,3.273793792724607,12.657394409179688,0.04757990281782151,0.9087378640776699,0.9728155339805825,after_1.0s
8,266.6664123535156,0.9999990463256836,gripper.pos,2.896215999589383,3.556766529569348,6.293604971224335,16.477412819862362,18.339081048965454,0.1799107791100503,0.6660194174757281,0.7339805825242719,after_1.0s
9,299.9997138977051,0.9999990463256836,shoulder_pan.pos,-0.23805768063096222,1.1461791879124215,1.8022631853657813,3.9737297534942626,10.195621490478516,0.04238610116974326,0.8463035019455253,0.9727626459143969,after_1.0s
9,299.9997138977051,0.9999990463256836,shoulder_lift.pos,2.7345237102837876,4.431893747778254,5.4090261407823474,9.937539672851562,16.896045684814453,0.03866345201891344,0.27626459143968873,0.6108949416342413,after_1.0s
9,299.9997138977051,0.9999990463256836,elbow_flex.pos,3.764282605237534,4.102400604099151,5.049808441706983,9.595041084289548,17.796353340148926,0.04230708408111351,0.26459143968871596,0.6867704280155642,after_1.0s
9,299.9997138977051,0.9999990463256836,wrist_flex.pos,0.9971608967168786,1.405479575873349,2.0649875757685012,4.563395881652829,10.569202423095703,0.042314172065249095,0.8171206225680934,0.9591439688715954,after_1.0s
9,299.9997138977051,0.9999990463256836,wrist_roll.pos,-0.05469403099920963,0.891035977968446,2.046527040460887,3.851284790039058,16.085968017578125,0.05895368520922489,0.8891050583657587,0.9610894941634242,after_1.0s
9,299.9997138977051,0.9999990463256836,gripper.pos,2.8708830899069744,3.6892262315703737,6.375474739021609,16.536416673660277,18.448228359222412,0.18225113154356204,0.642023346303502,0.7159533073929961,after_1.0s
10,333.33301544189453,0.9999990463256836,shoulder_pan.pos,-0.24534012740350838,1.3321509258440363,2.1268998013274536,5.036698722839351,13.360456466674805,0.05002099076815772,0.8031189083820662,0.949317738791423,after_1.0s
10,333.33301544189453,0.9999990463256836,shoulder_lift.pos,2.674424984011269,4.954127244956312,6.08315654860641,10.928099155426022,26.126811981201172,0.04348210291817242,0.253411306042885,0.5419103313840156,after_1.0s
10,333.33301544189453,0.9999990463256836,elbow_flex.pos,3.8167252049692424,4.373187241672772,5.5267789915939325,11.138983154296874,19.966099739074707,0.046303123414332445,0.26120857699805067,0.6783625730994152,after_1.0s
10,333.33301544189453,0.9999990463256836,wrist_flex.pos,1.024648517660695,1.5177123867280302,2.3108646622020954,5.36331443786621,11.545848846435547,0.0474339610267373,0.7933723196881092,0.9454191033138402,after_1.0s
10,333.33301544189453,0.9999990463256836,wrist_roll.pos,-0.03638465688010173,1.0053464060406005,2.430519812390678,4.446853637695309,21.096954345703125,0.07001524880032628,0.8791423001949318,0.9512670565302144,after_1.0s
10,333.33301544189453,0.9999990463256836,gripper.pos,2.842711822215112,3.833215289064783,6.493066818640593,16.5370014667511,20.30263090133667,0.18561265212805256,0.6257309941520468,0.7115009746588694,after_1.0s
11,366.666316986084,0.9999990463256836,shoulder_pan.pos,-0.2524967914505396,1.5160291870415676,2.416889630500909,5.667444086074829,13.360456466674805,0.05684104809238698,0.7734375,0.931640625,after_1.0s
11,366.666316986084,0.9999990463256836,shoulder_lift.pos,2.614865806128364,5.546649554918986,6.773906201284491,12.319146099686622,26.126811981201172,0.04841954735979557,0.212890625,0.484375,after_1.0s
11,366.666316986084,0.9999990463256836,elbow_flex.pos,3.86973234283505,4.703250413003843,6.0348247537364434,12.353256797790527,20.71305561065674,0.05055950957712143,0.25,0.662109375,after_1.0s
11,366.666316986084,0.9999990463256836,wrist_flex.pos,1.0541402585804462,1.6258463971316814,2.5419407751660708,6.1163280487060545,11.978900909423828,0.052227085649263226,0.771484375,0.9296875,after_1.0s
11,366.666316986084,0.9999990463256836,wrist_roll.pos,-0.01412154734134674,1.114941045641899,2.736160403262616,5.097436141967771,21.138954162597656,0.0788197448197719,0.8671875,0.94921875,after_1.0s
11,366.666316986084,0.9999990463256836,gripper.pos,2.811552181490697,3.971909706131555,6.610585533928288,16.53758625984192,22.296979427337646,0.18897207549893316,0.60546875,0.705078125,after_1.0s
12,399.99961853027344,0.9999990463256836,shoulder_pan.pos,-0.2604172061217508,1.6942192212242904,2.6858133944634504,6.302759647369385,13.272544860839844,0.06316566813612992,0.735812133072407,0.9217221135029354,after_1.0s
12,399.99961853027344,0.9999990463256836,shoulder_lift.pos,2.556238592662457,6.186753179870706,7.476959130055677,13.329496383666992,26.126811981201172,0.053444935011993114,0.17416829745596868,0.44031311154598823,after_1.0s
12,399.99961853027344,0.9999990463256836,elbow_flex.pos,3.922915889967211,5.07144671824347,6.567136251445218,13.66159725189209,21.168889045715332,0.055019193058361754,0.23679060665362034,0.6379647749510763,after_1.0s
12,399.99961853027344,0.9999990463256836,wrist_flex.pos,1.086925010158591,1.7353400773498178,2.7623924512867744,6.30457878112793,12.35274887084961,0.05679473780659859,0.7573385518590998,0.9001956947162426,after_1.0s
12,399.99961853027344,0.9999990463256836,wrist_roll.pos,0.01810871878248838,1.2043738915728963,2.9514578500094557,5.310169219970703,21.138954162597656,0.08502175322275134,0.8512720156555773,0.9393346379647749,after_1.0s
12,399.99961853027344,0.9999990463256836,gripper.pos,2.7683302617819576,4.093965281595689,6.711868852335543,16.53817105293274,23.237454175949097,0.19186738920368826,0.5831702544031311,0.700587084148728,after_1.0s
13,433.3329200744629,0.9999990463256836,shoulder_pan.pos,-0.26871997746182424,1.8782630636119375,2.934366718700117,6.968271589279169,12.965438842773438,0.06901121080310349,0.6784313725490196,0.9117647058823529,after_1.0s
13,433.3329200744629,0.9999990463256836,shoulder_lift.pos,2.497467082329825,6.83288635383634,8.180782126809408,14.569692134857153,26.10647201538086,0.058475827072141266,0.1450980392156863,0.3862745098039216,after_1.0s
13,433.3329200744629,0.9999990463256836,elbow_flex.pos,3.976074959425365,5.461346443201982,7.117997413380736,15.00937938690185,21.806469917297363,0.05963428485125914,0.23137254901960785,0.6058823529411764,after_1.0s
13,433.3329200744629,0.9999990463256836,wrist_flex.pos,1.119774107839547,1.854802587920544,2.9868776125009213,7.1335008621215765,12.8377685546875,0.06152572821911629,0.7431372549019608,0.8862745098039215,after_1.0s
13,433.3329200744629,0.9999990463256836,wrist_roll.pos,0.05028719434551164,1.2834423588771446,3.1375380555490135,5.632655715942381,21.44860076904297,0.09038210939892795,0.8490196078431372,0.9372549019607843,after_1.0s
13,433.3329200744629,0.9999990463256836,gripper.pos,2.7251529463365967,4.206087619533726,6.807357421149168,16.572923624515532,23.66960310935974,0.1945970525508336,0.5686274509803921,0.6941176470588235,after_1.0s
14,466.66622161865234,0.9999990463256836,shoulder_pan.pos,-0.27744743400683336,2.0644473406853985,3.168905663743936,7.531765174865722,12.633354187011719,0.07452715960214336,0.6424361493123772,0.9017681728880157,after_1.0s
14,466.66622161865234,0.9999990463256836,shoulder_lift.pos,2.43830964156593,7.443275513665381,8.888384454482436,16.00323905944824,26.126811981201172,0.06353373360326048,0.137524557956778,0.3418467583497053,after_1.0s
14,466.66622161865234,0.9999990463256836,elbow_flex.pos,4.029683808388082,5.865605231996604,7.683804510551847,16.064598560333252,23.1296968460083,0.06437459306493415,0.2220039292730845,0.5697445972495089,after_1.0s
14,466.66622161865234,0.9999990463256836,wrist_flex.pos,1.1535436821358611,1.9802452454632533,3.2112226986467873,7.675868225097652,13.424793243408203,0.06614694026333777,0.7288801571709234,0.8703339882121808,after_1.0s
14,466.66622161865234,0.9999990463256836,wrist_roll.pos,0.08147070684226884,1.3543768772207683,3.3103109652346805,6.873602294921859,21.97607421875,0.09535912633000979,0.8388998035363457,0.9332023575638507,after_1.0s
14,466.66622161865234,0.9999990463256836,gripper.pos,2.6822694283571598,4.314692551471396,6.894263824711495,16.64364385604858,23.66960310935974,0.1970813836847448,0.555992141453831,0.68762278978389,after_1.0s
15,499.9995231628418,0.9999990463256836,shoulder_pan.pos,-0.28682366380189345,2.247167221585831,3.391212719552148,8.070564222335813,12.613836288452148,0.07975543560242254,0.6141732283464567,0.8937007874015748,after_1.0s
15,499.9995231628418,0.9999990463256836,shoulder_lift.pos,2.3762859699176992,8.04132518072532,9.59705069934039,17.372577476501462,27.005935668945312,0.0685992449619329,0.1220472440944882,0.3090551181102362,after_1.0s
15,499.9995231628418,0.9999990463256836,elbow_flex.pos,4.084648890934122,6.282662311114195,8.261060676480602,17.26218042373657,25.821044445037842,0.06921082109817686,0.21456692913385828,0.5275590551181102,after_1.0s
15,499.9995231628418,0.9999990463256836,wrist_flex.pos,1.1904536607697254,2.101775390895333,3.427602844306844,8.099497413635254,14.83138656616211,0.07088075174991783,0.7106299212598425,0.8582677165354331,after_1.0s
15,499.9995231628418,0.9999990463256836,wrist_roll.pos,0.11043625178299551,1.4384955008198896,3.480977910352103,7.486205291748035,22.67937469482422,0.10027547737700436,0.8307086614173228,0.9271653543307087,after_1.0s
15,499.9995231628418,0.9999990463256836,gripper.pos,2.6411703884836255,4.426973371407178,6.977115585544926,16.64756643772125,23.39951491355896,0.19944980765007705,0.5374015748031497,0.6791338582677166,after_1.0s
